"","lon","lat"
"130392",-77.2691,38.4035
"51510",-76.28467,37.5968
"11769",-76.3477,38.0215
"7123",-76.42794,38.55505
"112346",-76.35967,38.99596
"398470",-75.80148,37.91455
"50628",-76.59306,37.056
"37852",-76.16216,37.58847
"55515",-76.30631,39.16369
"74285",-76.20799,37.23653
"393807",-76.16772,36.99542
"106462",-76.39121,38.55624
"25512",-76.22787,38.13705
"45687",-76.30631,39.16369
"399869",-76.2643,38.6549
"113166",-76.16216,37.58847
"87705",-76.01033,38.28093
"44583",-76.17466,37.80013
"51229",-76.17137,37.91011
"393962",-76.02466,37.41153
"390908",-76.03494,36.94737
"67331",-76.39275,36.95486
"384104",-76.05799,37.58124
"7151",-76.39945,38.82593
"93842",-76.15966,37.41153
"7134",-76.50217,38.64354
"39768",-76.59306,37.056
"398792",-75.97321,38.19685
"72189",-76.30408,38.52609
"420311",-75.80148,37.91455
"11808",-76.15966,37.41153
"11056",-76.02599,39.44149
"61723",-76.05383,37.22875
"420940",-76.16772,36.99542
"132277",-75.99937,37.06237
"74652",-76.30408,38.52609
"390892",-76.12521,37.11681
"66481",-76.373,37.17681
"20755",-76.34565,38.41457
"100380",-76.20799,37.23653
"394009",-76.16772,36.99542
"397222",-76.39121,38.55624
"66980",-76.2405,39.2495
"74163",-76.16772,36.99542
"25581",-76.30631,39.16369
"45956",-76.71195,37.81158
"62267",-76.35967,38.99596
"24529",-76.15966,37.41153
"393873",-76.12521,37.11681
"45574",-76.05383,37.22875
"99880",-76.18967,37.6918
"25350",-75.97321,38.19685
"20301",-76.03494,36.94737
"51283",-76.38634,37.24181
"54375",-76.07966,37.41153
"33446",-75.92423,37.98139
"396966",-76.39121,38.55624
"390926",-76.34634,37.31181
"49752",-75.79132,37.90846
"106502",-76.3881,39.00462
"67335",-76.59306,37.056
"112742",-76.39275,36.95486
"397122",-76.42127,38.64618
"419924",-76.29215,38.3187
"396665",-76.39121,38.55624
"399013",-76.598,38.1576
"420053",-76.99063,38.3626
"12542",-76.02466,37.41153
"20856",-76.59306,37.056
"45571",-76.02048,36.9957
"75531",-76.18967,37.6918
"397065",-76.30631,39.16369
"11879",-76.02599,39.44149
"420806",-76.18967,37.6918
"73334",-76.22787,38.13705
"389727",-76.16216,37.58847
"72574",-75.99937,37.06237
"99862",-75.98966,37.68346
"81448",-76.78219,37.20294
"45772",-76.39275,36.95486
"30396",-76.42794,38.55505
"106499",-76.34517,39.00412
"398468",-75.97321,38.19685
"86778",-76.03494,36.94737
"69117",-76.12521,37.11681
"66707",-76.20799,37.23653
"40770",-76.02599,39.44149
"93152",-76.17137,37.91011
"74621",-75.99937,37.06237
"389752",-75.99937,37.06237
"38354",-76.59306,37.056
"132266",-76.3477,38.0215
"54145",-76.02048,36.9957
"20583",-76.15966,37.41153
"420815",-76.15966,37.41153
"11783",-75.99937,37.06237
"66984",-76.02599,39.44149
"68579",-76.3477,38.0215
"100545",-76.43094,37.23392
"119576",-76.34634,37.31181
"69698",-76.17466,37.80013
"399901",-76.598,38.1576
"24539",-76.16216,37.58847
"384091",-76.16216,37.58847
"74950",-76.40131,38.64498
"72331",-76.598,38.1576
"19897",-76.03494,36.94737
"87683",-76.373,37.17681
"56022",-75.97321,38.19685
"100363",-75.98966,37.68346
"30747",-76.17466,37.80013
"398063",-76.598,38.1576
"38400",-76.37144,38.81809
"394062",-76.07966,37.41153
"44111",-76.46272,38.81498
"397245",-76.2515,38.88
"99873",-75.84438,37.79652
"106842",-76.30661,37.53069
"75562",-76.39121,38.55624
"35257",-75.97321,38.19685
"20587",-76.28467,37.5968
"412896",-76.15966,37.41153
"38707",-75.97321,38.19685
"37900",-76.46272,38.81498
"81214",-76.15633,37.4868
"72682",-76.55047,37.66914
"63519",-76.16772,36.99542
"87688",-75.80148,37.91455
"106450",-76.07966,37.41153
"33328",-76.39275,36.95486
"72858",-75.98966,37.68346
"45325",-76.2151,38.99233
"99257",-75.97321,38.19685
"30740",-76.16216,37.58847
"39277",-76.2653,38.1889
"2903",-76.20799,37.23653
"19546",-76.30661,37.53069
"396765",-76.29215,38.3187
"93610",-76.2151,38.99233
"65811",-76.02048,36.9957
"390888",-76.02466,37.41153
"105715",-76.35967,38.99596
"420769",-76.12521,37.11681
"72826",-76.16216,37.58847
"61727",-76.02466,37.41153
"16297",-76.55047,37.66914
"49482",-76.29215,38.3187
"131141",-76.07966,37.41153
"23358",-76.16216,37.58847
"384132",-76.34634,37.31181
"112353",-76.30661,37.53069
"72842",-75.97466,37.77513
"10970",-76.15966,37.41153
"74194",-76.07966,37.41153
"19949",-76.12521,37.11681
"12545",-76.34634,37.31181
"57279",-75.98966,37.68346
"419974",-76.3477,38.0215
"397221",-76.42794,38.55505
"394083",-76.03494,36.94737
"391325",-76.03494,36.94737
"55857",-76.29215,38.3187
"98901",-76.05799,37.58124
"15585",-76.37574,38.32522
"30400",-76.49402,38.55728
"69712",-75.84438,37.79652
"420777",-76.16772,36.99542
"40732",-76.42794,38.55505
"412914",-75.99937,37.06237
"105674",-76.28467,37.5968
"118609",-76.16216,37.58847
"54588",-76.29215,38.3187
"49497",-76.02466,37.41153
"389757",-75.79132,37.90846
"43221",-76.17466,37.80013
"48519",-75.84438,37.79652
"27824",-76.29215,38.3187
"55477",-76.50217,38.64354
"30178",-75.92423,37.98139
"72820",-76.07966,37.41153
"7126",-75.97321,38.19685
"54254",-76.39275,36.95486
"118599",-76.02466,37.41153
"33972",-76.07966,37.41153
"397176",-76.34565,38.41457
"44845",-76.16772,36.99542
"131783",-76.03494,36.94737
"81228",-76.20799,37.23653
"62114",-76.02466,37.41153
"394027",-76.373,37.17681
"51716",-76.30631,39.16369
"23319",-76.03494,36.94737
"92857",-76.17579,39.34873
"30408",-76.42127,38.64618
"48858",-75.79132,37.90846
"49170",-76.38634,37.24181
"384090",-76.18967,37.6918
"49517",-76.30661,37.53069
"68401",-76.12521,37.11681
"100358",-75.84438,37.79652
"69095",-76.02599,39.44149
"100344",-75.92423,37.98139
"57036",-75.97466,37.77513
"49769",-76.03494,36.94737
"112344",-76.15966,37.41153
"99847",-76.47544,36.99044
"132302",-76.28467,37.5968
"38440",-76.02466,37.41153
"393877",-76.02048,36.9957
"112341",-76.07966,37.41153
"68388",-76.16772,36.99542
"75709",-76.43094,37.23392
"48699",-76.03494,36.94737
"105205",-76.22787,38.13705
"399990",-76.2151,38.99233
"33347",-76.55047,37.66914
"117822",-76.12521,37.11681
"99578",-75.80148,37.91455
"44631",-76.12521,37.11681
"24516",-75.99937,37.06237
"55637",-76.39275,36.95486
"68397",-75.99937,37.06237
"16639",-75.80148,37.91455
"23326",-76.02048,36.9957
"19635",-76.34634,37.31181
"20964",-75.97466,37.77513
"63518",-76.03494,36.94737
"82108",-76.59306,37.056
"74254",-76.37144,38.81809
"49741",-76.05799,37.58124
"393050",-76.02048,36.9957
"412890",-76.18967,37.6918
"34216",-76.28467,37.5968
"34573",-76.07966,37.41153
"51281",-76.20799,37.23653
"118267",-76.29215,38.3187
"389758",-75.79132,37.90846
"118596",-76.05383,37.22875
"55899",-76.2643,38.6549
"86831",-76.30661,37.53069
"44550",-76.22787,38.13705
"57277",-75.97466,37.77513
"75533",-76.50217,38.64354
"19527",-76.15966,37.41153
"132327",-76.17466,37.80013
"420773",-76.02048,36.9957
"48517",-75.79132,37.90846
"46151",-76.61592,37.75925
"7142",-76.40131,38.64498
"43169",-76.03494,36.94737
"389725",-76.18967,37.6918
"92990",-76.12521,37.11681
"81240",-76.29215,38.3187
"28497",-76.17466,37.80013
"399230",-76.598,38.1576
"106270",-75.79132,37.90846
"44881",-76.29215,38.3187
"39951",-76.02599,39.44149
