"","lon","lat"
"43585",-76.2643,38.6549
"10939",-76.02048,36.9957
"72191",-76.42127,38.64618
"49176",-76.293,37.11015
"420912",-76.05799,37.58124
"69496",-76.03494,36.94737
"44096",-75.92423,37.98139
"25016",-76.2151,38.99233
"12504",-76.18967,37.6918
"93834",-76.42794,38.55505
"49730",-76.2151,38.99233
"394068",-76.12521,37.11681
"49475",-75.99937,37.06237
"63143",-76.47544,36.99044
"74237",-76.49402,38.55728
"99342",-76.03494,36.94737
"93553",-76.38634,37.24181
"37860",-76.39121,38.55624
"100289",-76.02048,36.9957
"44336",-76.15633,37.4868
"396967",-76.49402,38.55728
"25576",-76.39945,38.82593
"49992",-77.2654,38.5301
"16573",-76.42127,38.64618
"56029",-75.86963,38.23379
"72825",-76.30661,37.53069
"34218",-76.16216,37.58847
"44531",-76.598,38.1576
"130389",-77.2051,38.3525
"38341",-76.29215,38.3187
"106453",-76.15966,37.41153
"393791",-76.12521,37.11681
"20339",-76.59306,37.056
"20961",-76.29215,38.3187
"37866",-76.42794,38.55505
"55692",-76.16772,36.99542
"29504",-76.12521,37.11681
"396649",-76.3881,39.00462
"74233",-76.17137,37.91011
"49519",-76.16216,37.58847
"10936",-76.16772,36.99542
"416729",-76.02466,37.41153
"12521",-75.80148,37.91455
"23335",-75.99937,37.06237
"130972",-76.3881,39.00462
"34211",-75.79132,37.90846
"130897",-76.3477,38.0215
"15195",-76.17579,39.34873
"46133",-76.18967,37.6918
"393908",-76.16216,37.58847
"25518",-76.29215,38.3187
"86858",-76.12521,37.11681
"44341",-76.16216,37.58847
"27797",-75.92423,37.98139
"55642",-76.59306,37.056
"34214",-76.17466,37.80013
"394392",-76.61592,37.75925
"65814",-76.22787,38.13705
"74204",-76.28467,37.5968
"126013",-76.22787,38.13705
"72854",-75.84438,37.79652
"397120",-76.35967,38.99596
"69169",-75.92423,37.98139
"39285",-76.33465,39.37747
"33571",-75.79132,37.90846
"20715",-76.3477,38.0215
"62252",-75.84438,37.79652
"72195",-76.2151,38.99233
"74046",-76.05799,37.58124
"23664",-77.2051,38.3525
"33157",-76.30631,39.16369
"67274",-76.35967,38.99596
"34264",-76.3881,39.00462
"51719",-76.01033,38.28093
"98919",-76.15966,37.41153
"69292",-76.16216,37.58847
"393918",-76.05799,37.58124
"3262",-76.05383,37.22875
"33345",-76.44486,37.63189
"45455",-76.44486,37.63189
"99943",-76.02048,36.9957
"38468",-76.16772,36.99542
"2806",-76.598,38.1576
"29822",-75.92423,37.98139
"126035",-76.42794,38.55505
"118016",-76.43094,37.23392
"66661",-76.17466,37.80013
"51438",-75.97321,38.19685
"106904",-75.98966,37.68346
"399042",-77.2691,38.4035
"393042",-76.20799,37.23653
"126046",-76.49402,38.55728
"87371",-76.598,38.1576
"393043",-75.98966,37.68346
"2585",-76.15633,37.4868
"106227",-76.29467,37.81347
"399756",-75.80148,37.91455
"130962",-76.30408,38.52609
"118313",-77.2654,38.5301
"43564",-76.2151,38.99233
"393900",-76.373,37.17681
"24674",-76.42127,38.64618
"80458",-76.18967,37.6918
"86748",-76.37574,38.32522
"34187",-76.17137,37.91011
"63340",-76.01033,38.28093
"394065",-76.02466,37.41153
"51241",-76.22787,38.13705
"419938",-76.2405,39.2495
"34261",-76.34517,39.00412
"398579",-75.80148,37.91455
"86784",-76.02048,36.9957
"44577",-76.18967,37.6918
"420382",-77.2654,38.5301
"92741",-77.28,38.53
"62271",-76.18967,37.6918
"34530",-75.99937,37.06237
"33826",-76.37574,38.32522
"34521",-76.02048,36.9957
"33167",-76.02599,39.44149
"45577",-76.38634,37.24181
"10568",-76.12521,37.11681
"12507",-76.2405,39.2495
"393901",-76.293,37.11015
"397837",-75.80167,38.055
"75804",-76.17466,37.80013
"57026",-76.29467,37.81347
"69171",-76.22787,38.13705
"71976",-76.02599,39.44149
"398575",-76.30408,38.52609
"30737",-75.84438,37.79652
"38329",-76.598,38.1576
"19918",-76.71195,37.81158
"55737",-76.20799,37.23653
"55466",-76.42794,38.55505
"16278",-76.30631,39.16369
"93544",-76.20799,37.23653
"25113",-76.34634,37.31181
"45459",-76.71195,37.81158
"25577",-76.46272,38.81498
"119243",-76.49402,38.55728
"66469",-76.16216,37.58847
"131786",-76.16772,36.99542
"119118",-76.34517,39.00412
"29969",-76.18967,37.6918
"37926",-76.38634,37.24181
"393895",-76.34634,37.31181
"119106",-76.2643,38.6549
"420173",-76.52254,39.21309
"55512",-76.35967,38.99596
"67066",-76.0188,37.29646
"33970",-76.02466,37.41153
"49510",-76.15633,37.4868
"393865",-75.97466,37.77513
"93847",-76.16216,37.58847
"51302",-76.02599,39.44149
"75203",-76.71195,37.81158
"396708",-76.3881,39.00462
"74264",-76.46272,38.81498
"119098",-76.42127,38.64618
"23313",-76.16772,36.99542
"63517",-76.02048,36.9957
"75554",-76.49402,38.55728
"398031",-76.2643,38.6549
"39937",-76.01033,38.28093
"69711",-76.46272,38.81498
"412913",-76.02048,36.9957
"105628",-76.99063,38.3626
"100324",-76.18967,37.6918
"49420",-76.598,38.1576
"393853",-76.18967,37.6918
"51033",-76.28467,37.5968
"393899",-76.373,37.17681
"81227",-76.05383,37.22875
"43188",-76.05383,37.22875
"20963",-76.50217,38.64354
"34258",-76.46272,38.81498
"15529",-76.02599,39.44149
"56345",-76.34565,38.41457
"66001",-76.03494,36.94737
"100574",-76.3881,39.00462
"390893",-76.12521,37.11681
"45618",-76.33465,39.37747
"45458",-76.61592,37.75925
"34190",-76.02466,37.41153
"61687",-75.98966,37.68346
"397163",-76.42127,38.64618
"50631",-76.78219,37.20294
"106878",-76.17466,37.80013
"30692",-76.373,37.17681
"30181",-75.80167,38.055
"74653",-76.17466,37.80013
"19900",-76.99063,38.3626
"54383",-76.30661,37.53069
"51694",-76.40131,38.64498
"396970",-76.22787,38.13705
"2539",-76.29215,38.3187
"25186",-76.32899,36.86556
"112631",-76.12521,37.11681
"49513",-76.2643,38.6549
"389696",-76.02466,37.41153
"93851",-76.2643,38.6549
"67065",-76.12521,37.11681
"94378",-76.30631,39.16369
"7377",-76.29215,38.3187
"72190",-76.2643,38.6549
"384173",-76.38634,37.24181
"12538",-75.84438,37.79652
"130946",-76.2643,38.6549
"87976",-75.84438,37.79652
"30721",-76.07966,37.41153
"57270",-76.17466,37.80013
"12543",-76.07966,37.41153
"56447",-76.373,37.17681
"66026",-76.05383,37.22875
"81226",-76.02466,37.41153
"55724",-75.97321,38.19685
"28727",-75.92423,37.98139
"38856",-76.55047,37.66914
"63512",-76.12521,37.11681
"419948",-76.39945,38.82593
"119112",-75.84438,37.79652
"56981",-76.17579,39.34873
"62266",-75.97466,37.77513
"25584",-76.02599,39.44149
"30123",-76.22787,38.13705
"51508",-76.2515,38.88
"397165",-76.40131,38.64498
"69174",-76.05383,37.22875
"75699",-76.34565,38.41457
"45314",-76.39121,38.55624
"34180",-76.99063,38.3626
"24457",-76.2643,38.6549
"384093",-76.15633,37.4868
"87260",-76.29215,38.3187
"420517",-76.37574,38.32522
"46141",-75.98966,37.68346
"119247",-76.50217,38.64354
"3223",-76.30408,38.52609
"420090",-76.30408,38.52609
"15825",-76.18967,37.6918
"30597",-76.42151,38.312
"39760",-76.64833,37.20297
"25546",-76.20799,37.23653
"390901",-75.99937,37.06237
"16576",-76.37144,38.81809
"25119",-76.293,37.11015
"34575",-76.15966,37.41153
"23742",-76.39945,38.82593
"12256",-76.37574,38.32522
"117766",-76.2405,39.2495
"397204",-76.22787,38.13705
"45398",-76.17466,37.80013
"51220",-76.29467,37.81347
"12533",-75.79132,37.90846
"126054",-76.42127,38.64618
"67049",-76.03494,36.94737
"25537",-75.84438,37.79652
"119055",-76.02048,36.9957
"393954",-76.16216,37.58847
"393055",-75.79132,37.90846
"23939",-76.12521,37.11681
"396775",-76.2405,39.2495
"3265",-76.2405,39.2495
"398144",-75.80148,37.91455
"30675",-76.20799,37.23653
"35229",-76.15966,37.41153
"393957",-76.20799,37.23653
"88263",-76.35967,38.99596
"20853",-76.39275,36.95486
"66471",-75.98966,37.68346
"99850",-76.59306,37.056
"49508",-76.30408,38.52609
"100285",-76.2515,38.88
"35227",-76.07966,37.41153
"55700",-76.03494,36.94737
"393882",-76.16772,36.99542
"130386",-76.99063,38.3626
"66629",-76.18967,37.6918
"35225",-76.02466,37.41153
"384115",-75.99937,37.06237
"6796",-76.59306,37.056
"390903",-76.16772,36.99542
"394822",-76.78889,37.50869
"51296",-76.30631,39.16369
"419848",-76.30631,39.16369
"105725",-76.2405,39.2495
"7416",-76.39945,38.82593
"61690",-75.84438,37.79652
"92738",-77.2691,38.4035
"37871",-76.49402,38.55728
"34000",-76.17579,39.34873
"38454",-75.99937,37.06237
"56920",-76.17137,37.91011
"100426",-76.59306,37.056
"39134",-76.43094,37.23392
"55731",-76.05383,37.22875
"30595",-76.37574,38.32522
"393907",-76.18967,37.6918
"398685",-75.97321,38.19685
"51489",-75.97466,37.77513
"53928",-76.37574,38.32522
"55514",-76.3881,39.00462
"415133",-76.57811,37.29044
"54372",-76.02466,37.41153
"62261",-75.79132,37.90846
"105713",-76.46272,38.81498
"28743",-76.02048,36.9957
"397359",-76.37574,38.32522
"111568",-76.47544,36.99044
"82078",-76.52254,39.21309
"25582",-76.2405,39.2495
"2633",-76.02599,39.44149
"412917",-76.03494,36.94737
"20611",-76.05799,37.58124
"398793",-75.92423,37.98139
"67953",-76.2405,39.2495
"393909",-76.16216,37.58847
"384177",-76.293,37.11015
"69124",-76.31328,36.99903
"86826",-76.34565,38.41457
"393803",-75.99937,37.06237
"100333",-76.17466,37.80013
"87969",-75.97466,37.77513
"43205",-76.15633,37.4868
"87964",-76.59306,37.056
"396705",-76.30631,39.16369
"30731",-75.98966,37.68346
"35231",-76.15633,37.4868
"75687",-76.598,38.1576
"390905",-76.16772,36.99542
"393952",-76.29467,37.81347
"45579",-76.293,37.11015
"106817",-75.99937,37.06237
"39236",-76.17137,37.91011
"51471",-76.05383,37.22875
"391330",-75.79132,37.90846
"132278",-76.3477,38.0215
"38137",-75.99937,37.06237
"384169",-76.31328,36.99903
"74764",-75.81411,38.13794
"393939",-76.30661,37.53069
"45714",-76.07966,37.41153
"393942",-76.31328,36.99903
"112979",-76.20799,37.23653
"118310",-77.2691,38.4035
"393821",-76.28467,37.5968
"420859",-76.30661,37.53069
"393863",-75.98966,37.68346
"12511",-76.17579,39.34873
"107043",-76.44486,37.63189
"124872",-76.34634,37.31181
"12516",-76.17466,37.80013
"132287",-76.22787,38.13705
"4156",-76.02048,36.9957
"66282",-76.20799,37.23653
"62301",-76.05799,37.58124
"100293",-76.42127,38.64618
"55913",-76.52254,39.21309
"16600",-76.2405,39.2495
"416736",-76.03494,36.94737
"55393",-76.37574,38.32522
"11036",-76.17466,37.80013
"45578",-76.373,37.17681
"3252",-76.39945,38.82593
"51376",-77.2691,38.4035
"46152",-76.15966,37.41153
"416743",-76.30661,37.53069
"35198",-76.37574,38.32522
"119094",-76.39121,38.55624
"131315",-76.12521,37.11681
"51047",-76.35967,38.99596
"66688",-76.03494,36.94737
"396755",-76.39945,38.82593
"45718",-76.05799,37.58124
"420191",-76.37574,38.32522
"28547",-76.12521,37.11681
"75558",-76.42794,38.55505
"412928",-76.34634,37.31181
"34262",-76.35967,38.99596
"81462",-76.30661,37.53069
"23528",-76.42151,38.312
"389695",-76.07966,37.41153
"11107",-76.2515,38.88
"119110",-76.37144,38.81809
"72550",-76.598,38.1576
"119236",-76.42794,38.55505
"118559",-76.37574,38.32522
"2923",-76.31328,36.99903
"66269",-76.15633,37.4868
"50724",-76.29215,38.3187
"393759",-76.16216,37.58847
"29981",-76.293,37.11015
"12249",-76.57811,37.29044
"49881",-76.43094,37.23392
"131120",-75.79132,37.90846
"44640",-76.20799,37.23653
"49021",-75.81411,38.13794
"393976",-76.293,37.11015
"56934",-76.50217,38.64354
"35233",-76.30661,37.53069
"396737",-76.17579,39.34873
"393870",-76.07966,37.41153
"45408",-76.18967,37.6918
"390870",-76.15633,37.4868
"63398",-76.30408,38.52609
"75760",-76.31328,36.99903
"93157",-76.39121,38.55624
"45731",-75.84438,37.79652
"69503",-75.99937,37.06237
"106456",-76.16216,37.58847
"12529",-75.92423,37.98139
"34254",-76.37144,38.81809
"45774",-76.78219,37.20294
"35235",-76.28467,37.5968
"106745",-77.2691,38.4035
"44665",-76.293,37.11015
"131385",-76.3881,39.00462
"55698",-76.42151,38.312
"67957",-76.31328,36.99903
"124223",-76.33465,39.37747
"55694",-76.37574,38.32522
"399755",-75.92423,37.98139
"38333",-76.22787,38.13705
"397836",-75.81411,38.13794
"3214",-76.17466,37.80013
"419942",-76.35967,38.99596
"74645",-76.39121,38.55624
"39854",-76.03494,36.94737
"87422",-76.31328,36.99903
"117795",-75.97321,38.19685
"394094",-76.30661,37.53069
"29776",-76.38634,37.24181
"414680",-76.52254,39.21309
"117829",-76.31328,36.99903
"82111",-76.78219,37.20294
"416764",-76.42127,38.64618
"55643",-76.29215,38.3187
"45959",-76.37574,38.32522
"51649",-76.99063,38.3626
"49733",-76.30631,39.16369
"19633",-76.38634,37.24181
"43165",-76.16772,36.99542
"399814",-77.2691,38.4035
"81218",-76.17466,37.80013
"396907",-76.42794,38.55505
"69286",-76.34565,38.41457
"37879",-76.50217,38.64354
"24053",-77.2654,38.5301
"75756",-76.293,37.11015
"66465",-76.15966,37.41153
"67951",-76.35967,38.99596
"53931",-76.42151,38.312
"416730",-76.12521,37.11681
"49789",-76.37574,38.32522
"35187",-76.16772,36.99542
"3264",-76.30631,39.16369
"74282",-76.05799,37.58124
"38428",-76.15966,37.41153
"19522",-76.07966,37.41153
"49446",-76.20799,37.23653
"40735",-75.97321,38.19685
"62084",-76.22787,38.13705
"106851",-76.2515,38.88
"30629",-76.22787,38.13705
"65807",-76.03494,36.94737
"23876",-76.18967,37.6918
"23354",-76.15633,37.4868
"61694",-75.97466,37.77513
"132297",-76.02466,37.41153
"397061",-76.17579,39.34873
"393333",-76.33465,39.37747
"74628",-76.34565,38.41457
"51518",-76.34634,37.31181
"54084",-75.98966,37.68346
"390875",-76.20799,37.23653
"51055",-75.65047,37.96395
"15820",-76.0587,38.5807
"44060",-76.39121,38.55624
